URL,List Entry Number,Heritage Category,Grade,Heritage Asset Name,Alternative Name,Monument Type,Period Name,Phase Display Date,Main Material,Covering Material,Address Line 1,Address Line2,Address Line3,Address Line4,Address Line5,Post Town,Post Code,Parish,District/Unitary Authority,County,Locality,NGR,Latitude,Longitude,First Designated Date,Last Amendment Date,Legacy Number
https://historicengland.org.uk/listing/the-list/list-entry/1371127,1371127,Listing,II,RASHERCAP COTTAGE AND ATTACHED FARMBUILDING,,"FARM BUILDING, HOUSE, TOLL HOUSE, ","MODERN, POST MEDIEVAL, ","C18, C20, Early C19, ","BRICK, RUBBLE, ","PANTILE, WELSH SLATE, ",RASHERCAP COTTAGE AND ATTACHED FARMBUILDING,,OLD A1,,,,,Felton,Northumberland,,,NU 17442 03257,55.32307486,-1.72667685,15 September 1988,15 September 1988,236780
https://historicengland.org.uk/listing/the-list/list-entry/1371128,1371128,Listing,II,No name for this Entry,,"HOUSE, LONGHOUSE, ","20TH CENTURY, POST MEDIEVAL, ","1960s alterations, C20 alterations, Early C17, ","RENDER, RUBBLE, ","CONCRETE, TILE, ",,6,RIVERSIDE,,,,,Felton,Northumberland,,,NU 18498 00344,55.29686154,-1.71022618,31 December 1969,15 September 1988,236784
https://historicengland.org.uk/listing/the-list/list-entry/1371129,1371129,Listing,II,DAY HEADSTONE 5 METRES SOUTH OF PORCH OF CHURCH OF ST MICHAEL AND ALL ANGELS,,"GRAVESTONE, ","POST MEDIEVAL, ","1743, ","SANDSTONE, ",,DAY HEADSTONE 5 METRES SOUTH OF PORCH OF CHURCH OF ST MICHAEL AND ALL ANGELS,,RIVERSIDE,,,,,Felton,Northumberland,,,NU 18210 00176,55.29536263,-1.71477257,15 September 1988,15 September 1988,236799
https://historicengland.org.uk/listing/the-list/list-entry/1371131,1371131,Listing,II,NUMBER 5 AND FORMER JOINERS SHOP ON WEST,NUMBER 5 ADJOINING THE OLD SCHOOL,"HOUSE, JOINERS SHOP, OUTBUILDING, ","MODERN, POST MEDIEVAL, ","C18, C20, ","STONE, TIMBER, ","PANTILE, ",NUMBER 5 AND FORMER JOINERS SHOP ON WEST,,GUYZANCE VILLAGE,,,,,Acklington,Northumberland,,GUYZANCE,NU 21012 03938,55.32905532,-1.670367,31 December 1969,15 September 1988,236704
https://historicengland.org.uk/listing/the-list/list-entry/1371132,1371132,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","C18, Mid C19, ","BRICK, STONE, ","PANTILE, WELSH SLATE, ",,6,GUYZANCE VILLAGE,,,,,Acklington,Northumberland,,GUYZANCE,NU 21019 03920,55.32889328,-1.67025801,31 December 1969,31 December 1969,236706
https://historicengland.org.uk/listing/the-list/list-entry/1371133,1371133,Listing,II,ROADSIDE WALLS ON SOUTH OF STREET,,"GATE, GATE PIER, WALL, ","POST MEDIEVAL, ","MiD 19, ","RUBBLE, ",,ROADSIDE WALLS ON SOUTH OF STREET,,GUYZANCE VILLAGE,,,,,Acklington,Northumberland,,GUYZANCE,NU 21055 03923,55.32891871,-1.66969039,15 September 1988,15 September 1988,236709
https://historicengland.org.uk/listing/the-list/list-entry/1371134,1371134,Listing,II,BRITISH RAIL EAST COAST MAIN LINE VIADUCT OVER RIVER,,"RAILWAY VIADUCT, ","POST MEDIEVAL, ","Constructed 1849-1850, Post 1851 alterations, ","CONCRETE, STONE, ",,BRITISH RAIL EAST COAST MAIN LINE VIADUCT OVER RIVER,,RIVER COQUET,,,,,Acklington,Northumberland,,,NU 22176 03800,55.32776449,-1.65203183,15 September 1988,15 September 1988,236711
,,,,,,,,,,,BRITISH RAIL EAST COAST MAIN LINE VIADUCT OVER RIVER,,RIVER COQUET,,,,,Warkworth,Northumberland,,,NU 22176 03800,55.32776449,-1.65203183,15 September 1988,15 September 1988,236711
https://historicengland.org.uk/listing/the-list/list-entry/1371135,1371135,Listing,II,CHURCH OF ST CUTHBERT,,"PARISH CHURCH, ","EARLY 20TH CENTURY, POST MEDIEVAL, ","Built 1870, S vestry added 1929, ","ASHLAR, RUBBLE, STONE, ","CLAY, TILE, ",CHURCH OF ST CUTHBERT,,CHURCH STREET,,,,,Amble By the Sea,Northumberland,,,NU 26506 04454,55.33342772,-1.58372702,1 June 1949,01 June 1949,236715
https://historicengland.org.uk/listing/the-list/list-entry/1371136,1371136,Listing,II,EAST CEMETERY ENTRANCE SCREEN AND CHAPEL SPIRE,,"MORTUARY CHAPEL, ","LATE 20TH CENTURY, POST MEDIEVAL, ","Built 1878; only spire/porch remains, Demolished 1971 except spire/porch, ","CAST IRON, STONE, ","SLATE, ",EAST CEMETERY ENTRANCE SCREEN AND CHAPEL SPIRE,LINKS ROAD,,,,,,Amble By the Sea,Northumberland,,,NU 27394 04442,55.33327144,-1.56973085,15 September 1988,15 September 1988,236719
https://historicengland.org.uk/listing/the-list/list-entry/1371137,1371137,Listing,II,No name for this Entry,,"APARTMENT, SHOP, ","POST MEDIEVAL, ","1837, ","STONE, ","SLATE, ",,41,QUEEN STREET,,,,,Amble By the Sea,Northumberland,,,NU 26457 04477,55.33363305,-1.58449376,15 September 1988,15 September 1988,236723
https://historicengland.org.uk/listing/the-list/list-entry/1371138,1371138,Listing,II,THE WATERLOO PUBLIC HOUSE,,"PUBLIC HOUSE, ","POST MEDIEVAL, ","1837, ","BRICK, STONE, ","WELSH SLATE, ",THE WATERLOO PUBLIC HOUSE,,QUEEN STREET,,,,,Amble By the Sea,Northumberland,,,NU 26390 04401,55.3329577,-1.58556047,15 September 1988,15 September 1988,236728
https://historicengland.org.uk/listing/the-list/list-entry/1371139,1371139,Listing,II,WHITE HOUSE,,"ESTATE OFFICE, HOUSE, ","POST MEDIEVAL, ","1856-7, Late C19, Post 1899, ","BRICK, RENDER, RUBBLE, ","WELSH SLATE, ",WHITE HOUSE,,B6334,,,,,Brinkburn,Northumberland,,,NZ1067499420,55.28878493,-1.83347774,15 September 1988,15 September 1988,236732
https://historicengland.org.uk/listing/the-list/list-entry/1371140,1371140,Listing,II,RUINED OUTBUILDING AND ATTACHED WALL TO EAST OF BRINKBURN MILL,,"BARN, REVETMENT, STABLE, ","POST MEDIEVAL, ","C18, ","BRICK, STONE, ",,RUINED OUTBUILDING AND ATTACHED WALL TO EAST OF BRINKBURN MILL,,,,,,,Brinkburn,Northumberland,,BRINKBURN PRIORY,NZ 11749 98310,55.27879035,-1.81659777,15 September 1988,15 September 1988,236747
https://historicengland.org.uk/listing/the-list/list-entry/1371141,1371141,Listing,II,BUTTERKNOWES FARMHOUSE,,"BASTLE, ","POST MEDIEVAL, ","Built late C16 or early C17, Extended and refronted c1800, Rear wing second quarter of C19, ","RUBBLE, STONE, ","WELSH SLATE, ",BUTTERKNOWES FARMHOUSE,,,,,,,Brinkburn,Northumberland,,BUTTERKNOWES,NZ 09133 99168,55.2865549,-1.85775003,15 September 1988,15 September 1988,236751
https://historicengland.org.uk/listing/the-list/list-entry/1371145,1371145,Listing,II,RUINED CHAPEL ON WEST SIDE OF CHURCH HILL,,"MORTUARY CHAPEL, ","POST MEDIEVAL, ","Built 1869-1870, ","ASHLAR, MORTAR, RUBBLE, STONE, ",,RUINED CHAPEL ON WEST SIDE OF CHURCH HILL,,A1068,,,,,Alnmouth,Northumberland,,,NU 24577 09963,55.38302812,-1.61365211,1 September 1988,01 September 1988,236891
https://historicengland.org.uk/listing/the-list/list-entry/1371146,1371146,Listing,II,HIGH BUSTON FARM COTTAGE,,"HOUSE, OUTBUILDING, ","POST MEDIEVAL, ","Late C18, ","BRICK, RENDER, STONE, ","PANTILE, ",HIGH BUSTON FARM COTTAGE,,,,,,,Alnmouth,Northumberland,,HIGH BUSTON,NU 23183 08718,55.37190877,-1.63575579,1 September 1988,01 September 1988,236899
https://historicengland.org.uk/listing/the-list/list-entry/1371147,1371147,Listing,II,GARDEN WALL TO SOUTH OF HIGH BUSTON HOUSE,,"ARCH, GARDEN WALL, GATE, ","POST MEDIEVAL, ","Early C19, Late C18, ","STONE, ",,GARDEN WALL TO SOUTH OF HIGH BUSTON HOUSE,,,,,,,Alnmouth,Northumberland,,HIGH BUSTON,NU 23203 08760,55.37228521,-1.63543676,1 September 1988,01 September 1988,236902
https://historicengland.org.uk/listing/the-list/list-entry/1371148,1371148,Listing,II,No name for this Entry,,"STEPS, TERRACE, TERRACED HOUSE, ","POST MEDIEVAL, ","c1860, ","CONCRETE, RENDER, ","WELSH SLATE, ",,1-8,LOVAINE TERRACE,,,,,Alnmouth,Northumberland,,,NU2453510569,55.38847228,-1.61426344,1 September 1988,01 September 1988,236906
https://historicengland.org.uk/listing/the-list/list-entry/1371149,1371149,Listing,II,INSCRIBED STONE ABOUT 60 METRES SOUTH OF HAUXLEY HALL,,"INSCRIBED STONE, ","POST MEDIEVAL, ","Early C19, ","SANDSTONE, ",,INSCRIBED STONE ABOUT 60 METRES SOUTH OF HAUXLEY HALL,,,,,,,Hauxley,Northumberland,,HIGH HAUXLEY,NU 27880 03030,55.32055685,-1.56220996,15 September 1988,15 September 1988,236809
https://historicengland.org.uk/listing/the-list/list-entry/1371150,1371150,Listing,II,MILEPOST 180 METRES NORTH OF FRAMLINGTON GATE,,"MILEPOST, ","EARLY 20TH CENTURY, ","Probably constructed early C20, ","CAST IRON, ",,MILEPOST 180 METRES NORTH OF FRAMLINGTON GATE,,A697,,,,,Longframlington,Northumberland,,,NU 11838 03786,55.32799378,-1.81496696,15 September 1988,15 September 1988,236811
https://historicengland.org.uk/listing/the-list/list-entry/1371151,1371151,Listing,II,QUINCE COTTAGE,,"HOUSE, ","MODERN, POST MEDIEVAL, ","C20, Late C18, ","PEBBLEDASH, STONE, ","WELSH SLATE, ",QUINCE COTTAGE,2,CHURCH STREET,,,,,Longframlington,Northumberland,,,NU 13120 01051,55.303389,-1.79488999,15 September 1988,15 September 1988,236814
https://historicengland.org.uk/listing/the-list/list-entry/1371152,1371152,Listing,II,No name for this Entry,,"HOUSE, ","MODERN, POST MEDIEVAL, ","c1770, C20, ","BRICK, STONE, ","WELSH SLATE, ",,4,CHURCH STREET,,,,,Longframlington,Northumberland,,,NU 13109 01047,55.30335242,-1.79506937,15 September 1988,15 September 1988,236816
https://historicengland.org.uk/listing/the-list/list-entry/1371153,1371153,Listing,II,LISHMAN HOUSE,,"HOUSE, ","POST MEDIEVAL, ","Early C19, Post 1832, ","BRICK, RENDER, STONE, ","WELSH SLATE, ",LISHMAN HOUSE,,FRONT STREET,,,,,Longframlington,Northumberland,,LONGFRAMLINGTON,NU 13057 01198,55.30470833,-1.79587496,15 September 1988,15 September 1988,236821
https://historicengland.org.uk/listing/the-list/list-entry/1371154,1371154,Listing,II,PAIR OF STONES ON CARTINGTON LONGFRAMLINGTON PARISH BOUNDARY,,"BOUNDARY MARKER, ","POST MEDIEVAL, ","Early C19, Late C18, ","SANDSTONE, ",,PAIR OF STONES ON CARTINGTON LONGFRAMLINGTON PARISH BOUNDARY,,MOUNT PLEASANT,,,,,Longframlington,Northumberland,,,NU 10957 02885,55.31991785,-1.82888847,15 September 1988,15 September 1988,236825
https://historicengland.org.uk/listing/the-list/list-entry/1371155,1371155,Listing,II,GATE PIERS GATES AND QUADRANT WALLS TO CHURCH OF ST MARY,,"GATE, GATE PIER, WALL, ","POST MEDIEVAL, ","Mid C19, ","MORTAR, STONE, WROUGHT IRON, ",,GATE PIERS GATES AND QUADRANT WALLS TO CHURCH OF ST MARY,,ROTHBURY ROAD,,,,,Longframlington,Northumberland,,LONGFRAMLINGTON,NU 13098 00968,55.30263768,-1.79523979,15 September 1988,15 September 1988,236831
https://historicengland.org.uk/listing/the-list/list-entry/1371156,1371156,Listing,II,WALLED GARDEN TO NORTH WEST OF ROOKWOOD HOUSE,,"GARDEN WALL, GATE, ","MODERN, POST MEDIEVAL, ","C20, Early C18, ","BRICK, STONE, WROUGHT IRON, ",,WALLED GARDEN TO NORTH WEST OF ROOKWOOD HOUSE,,ROTHBURY ROAD,,,,,Longframlington,Northumberland,,LONGFRAMLINGTON,NU 12800 00916,55.30218107,-1.79993589,15 September 1988,15 September 1988,236834
https://historicengland.org.uk/listing/the-list/list-entry/1371157,1371157,Listing,II,No name for this Entry,,"BUNGALOW, ","MID 20TH CENTURY, ","Constructed 1936, ","BRICK, ","FELT, TILE, ",,2,NELSON DRIVE,,,,,Newton-on-the-Moor and Swarland,Northumberland,,SWARLAND,NU 16455 03748,55.32752055,-1.74220232,15 September 1988,15 September 1988,236850
https://historicengland.org.uk/listing/the-list/list-entry/1371158,1371158,Listing,II,NEWTON HALL,,"COUNTRY HOUSE, FARMHOUSE, ","POST MEDIEVAL, ","1772, 1864, ","ASHLAR, RENDER, STONE, ","LAKE DISTRICT SLATE, WELSH SLATE, ",NEWTON HALL,,NEWTON HALL,,,,,Newton-on-the-Moor and Swarland,Northumberland,,,NU 16840 04725,55.33628651,-1.73607617,10 January 1953,10 January 1953,236853
https://historicengland.org.uk/listing/the-list/list-entry/1371159,1371159,Listing,II,HEALEY COTE FARMHOUSE WITH ADJACENT OUTBUILDING TO EAST,,"HOUSE, OUTBUILDING, ","POST MEDIEVAL, ","c1700, Early C18, Early C19, Second quarter of C19, ","STONE, ","WELSH SLATE, ",HEALEY COTE FARMHOUSE WITH ADJACENT OUTBUILDING TO EAST,,,,,,,Brinkburn,Northumberland,,HEALEY COTE,NU1135600218,55.29594372,-1.82270129,15 September 1988,15 September 1988,236756
https://historicengland.org.uk/listing/the-list/list-entry/1371160,1371160,Listing,II,THISTLEYHAUGH FARMHOUSE,,"HOUSE, OUTBUILDING, ","MODERN, POST MEDIEVAL, ","c1905, Second quarter of C19, ","STONE, ","WELSH SLATE, ",THISTLEYHAUGH FARMHOUSE,,,,,,,Brinkburn,Northumberland,,THISTLEYHAUGH,NZ1313998503,55.28049128,-1.79470816,15 September 1988,15 September 1988,236758
https://historicengland.org.uk/listing/the-list/list-entry/1371162,1371162,Listing,II,GARDEN WALL TO WEST AND SOUTH WEST OF HALL,,"GARDEN WALL, ","POST MEDIEVAL, ","1865, C18, C19, ","BRICK, RUBBLE, ",,GARDEN WALL TO WEST AND SOUTH WEST OF HALL,,,,,,,Felton,Northumberland,,ACTON,NU 18470 02395,55.31529202,-1.71053308,15 September 1988,15 September 1988,236763
https://historicengland.org.uk/listing/the-list/list-entry/1371164,1371164,Listing,II,ELYHAUGH FARMHOUSE,,"HOUSE, ","MODERN, POST MEDIEVAL, ","1732, Late C18 or early C19, Late C19 or early C20, ","BRICK, RUBBLE, STONE, ","TILE, WELSH SLATE, ",ELYHAUGH FARMHOUSE,,,,,,,Felton,Northumberland,,ELYHAUGH,NZ 15850 99743,55.2915529,-1.751962,15 September 1988,15 September 1988,236771
https://historicengland.org.uk/listing/the-list/list-entry/1371165,1371165,Listing,II,OUTBUILDING ON WEST OF HOWICK HALL WEST WING,,"BUILDING, ","POST MEDIEVAL, ","Late C18, ","RUBBLE, STONE, ","WELSH SLATE, ",OUTBUILDING ON WEST OF HOWICK HALL WEST WING,,,,,,,Longhoughton,Northumberland,,HOWICK HALL,NU 24730 17564,55.45131796,-1.61056652,1 September 1988,01 September 1988,237009
https://historicengland.org.uk/listing/the-list/list-entry/1371166,1371166,Listing,II,CHURCH OF ST JOHN THE BAPTIST,,"PARISH CHURCH, ","POST MEDIEVAL, ","Built 1876, S chapel added 1880, ","ASHLAR, MORTAR, RUBBLE, STONE, ","WELSH SLATE, ",CHURCH OF ST JOHN THE BAPTIST,,NORTHUMBERLAND STREET,,,,,Alnmouth,Northumberland,,,NU 24658 10563,55.3884153,-1.61232103,1 September 1988,01 September 1988,236909
https://historicengland.org.uk/listing/the-list/list-entry/1371167,1371167,Listing,II,THE ALN,ELLIOT HOUSE,"HOUSE, ","POST MEDIEVAL, ","Mid C18 - C18, ","BRICK, STONE, ","WELSH SLATE, ",THE ALN,57,NORTHUMBERLAND STREET,,,,,Alnmouth,Northumberland,,,NU 24673 10482,55.38768674,-1.61209138,1 September 1988,01 September 1988,236913
https://historicengland.org.uk/listing/the-list/list-entry/1371168,1371168,Listing,II,THE HINDMARSH HALL,,"CHAPEL, CORN EXCHANGE, GRANARY, VILLAGE HALL, ","POST MEDIEVAL, ","Built early C18, Converted 1876, Extant 1859-1876, Probably in early C19, ","RUBBLE, STONE, ","WELSH SLATE, ",THE HINDMARSH HALL,,NORTHUMBERLAND STREET,,,,,Alnmouth,Northumberland,,,NU 24698 10377,55.38674202,-1.611706,1 September 1988,01 September 1988,236915
https://historicengland.org.uk/listing/the-list/list-entry/1371169,1371169,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Early C19, ","STONE, ","WELSH SLATE, ",,7 AND 7A,NORTHUMBERLAND STREET,,,,,Alnmouth,Northumberland,,,NU 24664 10409,55.38703126,-1.61223985,1 September 1988,01 September 1988,236917
https://historicengland.org.uk/listing/the-list/list-entry/1371170,1371170,Listing,II,"BARNDALE HOUSE AND &#x0D;
BARNDALE COTTAGE",,"HOUSE, ","POST MEDIEVAL, ","Late C18, ","BRICK, STONE, ","WELSH SLATE, ",BARNDALE COTTAGE,31,NORTHUMBERLAND STREET,,,,,Alnmouth,Northumberland,,,NU2460410630,55.38902381,-1.61317521,1 September 1988,01 September 1988,236923
,,,,,,,,,,,BARNDALE HOUSE,30,NORTHUMBERLAND STREET,,,,,Alnmouth,Northumberland,,,NU2460410630,55.38902381,-1.61317521,1 September 1988,01 September 1988,236923
https://historicengland.org.uk/listing/the-list/list-entry/1371171,1371171,Listing,II,SUNDIAL TO WEST OF THE HALL,,"SUNDIAL, ","POST MEDIEVAL, ","1834, ","IRON, SANDSTONE, SLATE, ",,SUNDIAL TO WEST OF THE HALL,,NORTHUMBERLAND STREET,,,,,Alnmouth,Northumberland,,,NU 24574 10631,55.3890305,-1.61364099,1 September 1988,01 September 1988,236926
https://historicengland.org.uk/listing/the-list/list-entry/1371172,1371172,Listing,II,GARDEN WALL TO EAST OF CRASTER TOWER,,"GARDEN WALL, ","POST MEDIEVAL, ","Late C18, ","BRICK, RUBBLE, SANDSTONE, WHINSTONE, ",,GARDEN WALL TO EAST OF CRASTER TOWER,,,,,,,Craster,Northumberland,,CRASTER TOWER,NU2513719586,55.46946913,-1.60394419,1 September 1988,01 September 1988,236931
https://historicengland.org.uk/listing/the-list/list-entry/1371173,1371173,Listing,II,GATEPIERS AND ATTACHED WALL TO NORTH OF CRASTER TOWER,,"GATE PIER, WALL, ","POST MEDIEVAL, ","Late C18, ","SANDSTONE, WHINSTONE, ",,GATEPIERS AND ATTACHED WALL TO NORTH OF CRASTER TOWER,,,,,,,Craster,Northumberland,,CRASTER TOWER,NU2507119651,55.47005063,-1.60499493,1 September 1988,01 September 1988,236936
https://historicengland.org.uk/listing/the-list/list-entry/1371176,1371176,Listing,II,GARDEN WALL SUMMERHOUSE AND BALUSTRADE TO SOUTH OF HALL,,"BALUSTRADE, GARDEN WALL, SUMMERHOUSE, ","POST MEDIEVAL, ","Late C19, ","ASHLAR, STONE, ","LAKE DISTRICT SLATE, ",GARDEN WALL SUMMERHOUSE AND BALUSTRADE TO SOUTH OF HALL,,NEWTON HALL,,,,,Newton-on-the-Moor and Swarland,Northumberland,,,NU 16861 04679,55.33587246,-1.73574787,31 December 1969,31 December 1969,236857
https://historicengland.org.uk/listing/the-list/list-entry/1371177,1371177,Listing,II,BOUNDARY STONE 250 METRES SOUTH OF HALL,,"BOUNDARY STONE, ","POST MEDIEVAL, ","C18, ","SANDSTONE, ",,BOUNDARY STONE 250 METRES SOUTH OF HALL,,NEWTON HALL,,,,,Newton-on-the-Moor and Swarland,Northumberland,,,NU 16881 04500,55.33426336,-1.7354433,15 September 1988,15 September 1988,236860
https://historicengland.org.uk/listing/the-list/list-entry/1371178,1371178,Listing,II,JUBILEE HALL WITH ATTACHED WALL TO SOUTH WEST,,"HOUSE, VILLAGE HALL, WALL, WEATHER VANE, ","POST MEDIEVAL, ","1887, C18, ","BRICK, MORTAR, STONE, ","COPPER, PANTILE, TIMBER, WELSH SLATE, ",JUBILEE HALL WITH ATTACHED WALL TO SOUTH WEST,,NEWTON VILLAGE,,,,,Newton-on-the-Moor and Swarland,Northumberland,,NEWTON VILLAGE,NU 17058 05336,55.34176922,-1.73260264,15 September 1988,15 September 1988,236866
https://historicengland.org.uk/listing/the-list/list-entry/1371179,1371179,Listing,II,OVERGRASS OLD FARMHOUSE,,"HOUSE, ","POST MEDIEVAL, ","Late C17 or early C18, Late C18, ","BRICK, RUBBLE, ","METAL, WELSH SLATE, ",OVERGRASS OLD FARMHOUSE,,,,,,,Newton-on-the-Moor and Swarland,Northumberland,,OVERGRASS,NU1500203787,55.32791744,-1.76509673,15 September 1988,15 September 1988,236870
https://historicengland.org.uk/listing/the-list/list-entry/1371180,1371180,Listing,II,No name for this Entry,,"BUNGALOW, ","MID 20TH CENTURY, ","Constructed 1936, ","BRICK, RENDER, ","TILE, ",,40,PARK ROAD,,,,,Newton-on-the-Moor and Swarland,Northumberland,,SWARLAND,NU 16329 02721,55.31829652,-1.74424753,15 September 1988,15 September 1988,236875
https://historicengland.org.uk/listing/the-list/list-entry/1371181,1371181,Listing,II,GARDEN WALLS TO NORTH EAST OF SWARLAND OLD HALL,,"BEE BOLE, GARDEN WALL, ","POST MEDIEVAL, ","Late C17 or early C18, ","STONE, ",,GARDEN WALLS TO NORTH EAST OF SWARLAND OLD HALL,,,,,,,Newton-on-the-Moor and Swarland,Northumberland,,SWARLAND,NU 16002 01925,55.31115465,-1.74944514,15 September 1988,15 September 1988,236879
https://historicengland.org.uk/listing/the-list/list-entry/1371182,1371182,Listing,II,OLD LIMEKILN IN WHITTLE QUARRY 550 METRES SOUTH OF LOW WHITTLE,,"LIME KILN, ","POST MEDIEVAL, ","Early C19, ","BRICK, STONE, ",,OLD LIMEKILN IN WHITTLE QUARRY 550 METRES SOUTH OF LOW WHITTLE,,,,,,,Newton-on-the-Moor and Swarland,Northumberland,,WHITTLE,NU 18186 06080,55.34841429,-1.71477023,15 September 1988,15 September 1988,236883
https://historicengland.org.uk/listing/the-list/list-entry/1371183,1371183,Listing,II,TOGSTON HOUSE,,"HOUSE, TOWER, ","POST MEDIEVAL, ","Built C17, C19 alterations, Early C18 alterations, Late C19 addition, ","ASHLAR, PEBBLEDASH, RENDER, ","SLATE, ",TOGSTON HOUSE,,,,,,,Togston,Northumberland,,NORTH TOGSTON,NU 25045 02736,55.31806693,-1.60690921,15 September 1988,15 September 1988,236888
https://historicengland.org.uk/listing/the-list/list-entry/1371184,1371184,Listing,II,CHURCH OF ST MICHAEL,,"PARISH CHURCH, ","POST MEDIEVAL, ","1849 Alterations, Built 1746, ","ASHLAR, ","SLATE, STONE, ",CHURCH OF ST MICHAEL,,,,,,,Longhoughton,Northumberland,,HOWICK HALL,NU 24853 17398,55.4498202,-1.60863666,31 December 1969,31 December 1969,237016
https://historicengland.org.uk/listing/the-list/list-entry/1371185,1371185,Listing,II,MEDIEVAL GRAVE SLAB 17 METRES SOUTH OF VESTRY OF CHURCH OF ST MICHAEL,,"CROSS SLAB, ","MEDIEVAL, ","C13, ","SANDSTONE, ",,MEDIEVAL GRAVE SLAB 17 METRES SOUTH OF VESTRY OF CHURCH OF ST MICHAEL,,,,,,,Longhoughton,Northumberland,,HOWICK HALL,NU 24867 17372,55.44958588,-1.60841765,1 September 1988,01 September 1988,237018
https://historicengland.org.uk/listing/the-list/list-entry/1371186,1371186,Listing,II,GROVES HEADSTONE 4 METRES SOUTH WEST OF VESTRY OF CHURCH OF ST MICHAEL,,"GRAVESTONE, ","POST MEDIEVAL, ","1770, ","SANDSTONE, ",,GROVES HEADSTONE 4 METRES SOUTH WEST OF VESTRY OF CHURCH OF ST MICHAEL,,,,,,,Longhoughton,Northumberland,,HOWICK HALL,NU 24861 17386,55.44971197,-1.60851126,1 September 1988,01 September 1988,237021
https://historicengland.org.uk/listing/the-list/list-entry/1371187,1371187,Listing,II,ROAD BRIDGE AND FOOTBRIDGE 320 METRES SOUTH EAST OF HOWICK HALL,,"FOOTBRIDGE, RAILINGS, ROAD BRIDGE, ","POST MEDIEVAL, ","Early C19, ","ASHLAR, CAST IRON, ",,ROAD BRIDGE AND FOOTBRIDGE 320 METRES SOUTH EAST OF HOWICK HALL,,,,,,,Longhoughton,Northumberland,,HOWICK HALL,NU 25044 17272,55.44867837,-1.60562839,1 September 1988,01 September 1988,237025
https://historicengland.org.uk/listing/the-list/list-entry/1371188,1371188,Listing,II,SCHOOLHOUSE AND OLD SCHOOL WITH ATTACHED WALL AND OUTBUILDINGS,,"HOUSE, OUTBUILDING, SCHOOL, TEACHERS HOUSE, WALL, YARD, ","POST MEDIEVAL, ","Late C18, Mid C19, ","STONE, ","WELSH SLATE, ",SCHOOLHOUSE AND OLD SCHOOL WITH ATTACHED WALL AND OUTBUILDINGS,,HOWICK VILLAGE,,,,,Longhoughton,Northumberland,,HOWICK,NU 25661 17797,55.45336384,-1.59582621,1 September 1988,01 September 1988,237031
https://historicengland.org.uk/listing/the-list/list-entry/1371189,1371189,Listing,II,STABLE TO NORTH EAST OF LITTLEHOUGHTON,,"STABLE, ","POST MEDIEVAL, ","Early C19, ","RUBBLE, STONE, ","WELSH SLATE, ",STABLE TO NORTH EAST OF LITTLEHOUGHTON,,,,,,,Longhoughton,Northumberland,,LITTLEHOUGHTON,NU 23138 16483,55.44168227,-1.6358252,1 September 1988,01 September 1988,237034
https://historicengland.org.uk/listing/the-list/list-entry/1371190,1371190,Listing,II,OLD SMITHY,,"BLACKSMITHS WORKSHOP, ","POST MEDIEVAL, ","C19, Late C18, ","RUBBLE, ","ARTIFICIAL SLATE, WELSH SLATE, ",OLD SMITHY,,SOUTH END,,,,,Longhoughton,Northumberland,,LONGHOUGHTON,NU 24210 14897,55.42738001,-1.61901836,1 September 1988,01 September 1988,237049
https://historicengland.org.uk/listing/the-list/list-entry/1371198,1371198,Listing,II,BUILDINGS AND YARD WALLS TO NORTH OF BILTON HOUSE,,"COACH HOUSE, OUTBUILDING, STABLE, WALL, ","POST MEDIEVAL, ","C18, Second Quarter of C19, ","STONE, ","WELSH SLATE, ",BUILDINGS AND YARD WALLS TO NORTH OF BILTON HOUSE,,,,,,,Lesbury,Northumberland,,BILTON,NU 22638 10840,55.39100111,-1.64418391,1 September 1988,01 September 1988,236981
https://historicengland.org.uk/listing/the-list/list-entry/1371199,1371199,Listing,II,WOODBINE COTTAGE,,"HOUSE, ","POST MEDIEVAL, ","Constructed C18, Mid C19 remodeling, ","RUBBLE, ","PANTILE, ",WOODBINE COTTAGE,,LESBURY VILLAGE,,,,,Lesbury,Northumberland,,LESBURY,NU 23766 11746,55.3990888,-1.62630084,1 September 1988,01 September 1988,236985
https://historicengland.org.uk/listing/the-list/list-entry/1371200,1371200,Listing,II,GARDEN WALL TO WEST OF BOULMER HALL,,"GARDEN WALL, WALLED GARDEN, ","POST MEDIEVAL, ","C17, ","BRICK, RUBBLE, ",,GARDEN WALL TO WEST OF BOULMER HALL,BOULMER,,,,,,Longhoughton,Northumberland,,,NU 26425 14420,55.42298013,-1.58406592,1 September 1988,01 September 1988,237000
https://historicengland.org.uk/listing/the-list/list-entry/1371201,1371201,Listing,II,OUTBUILDING SOUTH WEST OF THE BATHING HOUSE,,"CART SHED, OUTBUILDING, ","POST MEDIEVAL, ","c1840, ","BRICK, STONE, ",,OUTBUILDING SOUTH WEST OF THE BATHING HOUSE,,,,,,,Longhoughton,Northumberland,,HOWICK,NU 26159 17496,55.45063304,-1.58798071,1 September 1988,01 September 1988,237004
